title,provider,provider_type,curriculum,country,province,grade,phase,subject,topic,language,resource_type,year,term,examination_type,url,memo_url,licence,trust_level,quality_score,source_url,discovered_from,discovered_at,last_verified,status
2025 SA Junior/Senior Mathematics Olympiad Grade 11 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,11,FET,Mathematics,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/FEMSSISA-Grade-11-Mathematics-Olympiads-2025_1.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-8-11-2025.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA Junior/Senior Mathematics Olympiad Grade 12 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,12,FET,Mathematics,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/FEMSSISA-Grade-12-Mathematics-Olympiads-2024.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/FEMSSISA-MATHEMATICS-OLYMPIAD-GRADES-12-ANSWERS.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA English First Additional Language Olympiad Grade 1 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,1,Foundation Phase,Languages,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-FAL-Grade-1-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-FAL-Grade-1-Answer-Sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA English First Additional Language Olympiad Grade 1 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,1,Foundation Phase,Languages,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-FAL-GRADE-1-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-FAL-GRADE-1-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA English First Additional Language Olympiad Grade 1 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,1,Foundation Phase,Languages,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-FAL-GRADE-1-OLYMPIAD-QUESTION.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-FAL-GRADE-1-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA English First Additional Language Olympiad Grade 2 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,2,Foundation Phase,Languages,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-FAL-Grade-2-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-FAL-Grade-2-Answer-Sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA English First Additional Language Olympiad Grade 2 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,2,Foundation Phase,Languages,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-FAL-GRADE-2-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-FAL-GRADE-2-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA English First Additional Language Olympiad Grade 2 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,2,Foundation Phase,Languages,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-FAL-GRADE-2-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-FAL-GRADE-2-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA English First Additional Language Olympiad Grade 3 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,3,Foundation Phase,Languages,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-FAL-Grade-3-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-FAL-Grade-3-Answer-Sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA English First Additional Language Olympiad Grade 3 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,3,Foundation Phase,Languages,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-FAL-GRADE-3-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-FAL-GRADE-3-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA English First Additional Language Olympiad Grade 3 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,3,Foundation Phase,Languages,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-FAL-GRADE-3-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-FAL-GRADE-3-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2022 SA English First Additional Language Olympiad Grade 4 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,4,Intermediate Phase,Languages,Olympiad,English,Olympiad problem,2022,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2022/12/ENGLISH-FAL-OLYMPIAD-2022-GRADE-4-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2022/12/ENGLISH-FAL-OLYMPIAD-EXAM-Grade-4-Answer-sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA English First Additional Language Olympiad Grade 4 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,4,Intermediate Phase,Languages,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-FAL-Grade-4-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-FAL-Grade-4-Answer-Sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA English First Additional Language Olympiad Grade 4 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,4,Intermediate Phase,Languages,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-FAL-GRADE-4-OLYMPIAD-QUESTION-PAPER-.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-FAL-GRADE-4-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA English First Additional Language Olympiad Grade 4 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,4,Intermediate Phase,Languages,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-FAL-GRADE-4-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-FAL-GRADE-4-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2022 SA English First Additional Language Olympiad Grade 5 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,5,Intermediate Phase,Languages,Olympiad,English,Olympiad problem,2022,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2022/12/ENGLISH-FAL-OLYMPIAD-2022-GRADE-5-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2022/12/ENGLISH-FAL-OLYMPIAD-EXAM-Grade-5-Answer-sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA English First Additional Language Olympiad Grade 5 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,5,Intermediate Phase,Languages,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-FAL-Grade-5-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-FAL-Grade-5-Answer-Sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA English First Additional Language Olympiad Grade 5 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,5,Intermediate Phase,Languages,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-FAL-GRADE-5-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-FAL-GRADE-5-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA English First Additional Language Olympiad Grade 5 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,5,Intermediate Phase,Languages,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-FAL-GRADE-5-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-FAL-GRADE-5-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2022 SA English First Additional Language Olympiad Grade 6 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,6,Intermediate Phase,Languages,Olympiad,English,Olympiad problem,2022,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2022/12/ENGLISH-FAL-OLYMPIAD-2022-GRADE-6-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2022/12/ENGLISH-FAL-OLYMPIAD-EXAM-Grade-6-Answer-sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA English First Additional Language Olympiad Grade 6 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,6,Intermediate Phase,Languages,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-FAL-Grade-6-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-FAL-Grade-6-Answer-Sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA English First Additional Language Olympiad Grade 6 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,6,Intermediate Phase,Languages,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-FAL-GRADE-6-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-FAL-GRADE-6-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA English First Additional Language Olympiad Grade 6 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,6,Intermediate Phase,Languages,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-FAL-GRADE-6-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-FAL-GRADE-6-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2022 SA English First Additional Language Olympiad Grade 7 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,7,Senior Phase,Languages,Olympiad,English,Olympiad problem,2022,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2022/12/ENGLISH-FAL-OLYMPIAD-2022-GRADE-7-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2022/12/ENGLISH-FAL-OLYMPIAD-EXAM-Grade-7-Answer-sheet-.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA English First Additional Language Olympiad Grade 7 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,7,Senior Phase,Languages,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-FAL-Grade-7-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-FAL-Grade-7-Answer-Sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA English First Additional Language Olympiad Grade 7 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,7,Senior Phase,Languages,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-FAL-GRADE-7-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-FAL-GRADE-7-OLYMPIAD-MEMO-Amended.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA English First Additional Language Olympiad Grade 7 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,7,Senior Phase,Languages,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-FAL-GRADE-7-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-FAL-GRADE-7-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2022 SA English First Additional Language Olympiad Grade 8 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,8,Senior Phase,Languages,Olympiad,English,Olympiad problem,2022,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2022/12/ENGLISH-FAL-OLYMPIAD-2022-GRADE-8-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2022/12/ENGLISH-FAL-OLYMPIAD-EXAM-Grade-8-Answer-sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA English First Additional Language Olympiad Grade 8 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,8,Senior Phase,Languages,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-FAL-GRADE-8-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-FAL-GRADE-8-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA English First Additional Language Olympiad Grade 8 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,8,Senior Phase,Languages,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-FAL-GRADE-8-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-FAL-GRADE-8-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2022 SA English First Additional Language Olympiad Grade 9 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,9,Senior Phase,Languages,Olympiad,English,Olympiad problem,2022,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2022/12/ENGLISH-FAL-OLYMPIAD-2022-GRADE-9-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2022/12/ENGLISH-FAL-OLYMPIAD-EXAM-Grade-9-Answer-sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA English First Additional Language Olympiad Grade 9 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,9,Senior Phase,Languages,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-FAL-Grade-9-Question-Paper.pdf,not_found,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA English First Additional Language Olympiad Grade 9 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,9,Senior Phase,Languages,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-FAL-GRADE-9-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-FAL-GRADE-9-OLYMPIAD-MEMO-Amended.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA English First Additional Language Olympiad Grade 9 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,9,Senior Phase,Languages,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-FAL-GRADE-9-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-FAL-GRADE-9-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA English Home Language Olympiad Grade 1 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,1,Foundation Phase,Languages,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-OLYMPIAD-2023-GRADE-1-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-OLYMPIAD-2023-Grade-1-Answer-sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA English Home Language Olympiad Grade 1 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,1,Foundation Phase,Languages,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-HL-GRADE-1-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-HL-GRADE-1-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA English Home Language Olympiad Grade 1 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,1,Foundation Phase,Languages,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-HL-GRADE-1-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-HL-GRADE-1-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA English Home Language Olympiad Grade 2 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,2,Foundation Phase,Languages,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-OLYMPIAD-2023-GRADE-2-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-OLYMPIAD-2023-Grade-2-Answer-sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA English Home Language Olympiad Grade 2 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,2,Foundation Phase,Languages,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-HL-GRADE-2-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-HL-GRADE-2-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA English Home Language Olympiad Grade 2 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,2,Foundation Phase,Languages,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-HL-GRADE-2-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-HL-GRADE-2-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA English Home Language Olympiad Grade 3 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,3,Foundation Phase,Languages,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-OLYMPIAD-2023-GRADE-3-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-OLYMPIAD-2023-Grade-3-Answer-sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA English Home Language Olympiad Grade 3 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,3,Foundation Phase,Languages,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-HL-GRADE-3-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-HL-GRADE-3-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA English Home Language Olympiad Grade 3 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,3,Foundation Phase,Languages,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-HL-GRADE-3-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-HL-GRADE-3-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2022 SA English Home Language Olympiad Grade 4 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,4,Intermediate Phase,Languages,Olympiad,English,Olympiad problem,2022,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2022/12/ENGLISH-OLYMPIAD-2022-GRADE-4-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2022/12/ENGLISH-HL-OLYMPIAD-EXAM-Grade-4-Answer-sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA English Home Language Olympiad Grade 4 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,4,Intermediate Phase,Languages,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-OLYMPIAD-2023-GRADE-4-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-OLYMPIAD-2023-Grade-4-Answer-sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA English Home Language Olympiad Grade 4 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,4,Intermediate Phase,Languages,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-HL-GRADE-4-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-HL-GRADE-4-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA English Home Language Olympiad Grade 4 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,4,Intermediate Phase,Languages,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-HL-GRADE-4-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-HL-GRADE-4-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
